2025-05-29 20:11:00,528 - Voter 0, Epoch 109/200, Loss: 0.9659, Train Acc: 0.5522, Val Acc: 0.5607, Val f1: 0.5393, Best f1: 0.5548
2025-05-29 20:11:22,347 - Voter 0, Epoch 110/200, Loss: 0.9736, Train Acc: 0.5489, Val Acc: 0.5652, Val f1: 0.5448, Best f1: 0.5548
2025-05-29 20:11:43,171 - Voter 0, Epoch 111/200, Loss: 0.9695, Train Acc: 0.5487, Val Acc: 0.5687, Val f1: 0.5481, Best f1: 0.5548
2025-05-29 20:12:02,207 - Voter 0, Epoch 112/200, Loss: 0.9642, Train Acc: 0.5533, Val Acc: 0.5723, Val f1: 0.5523, Best f1: 0.5548
2025-05-29 20:12:21,870 - Voter 0, Epoch 113/200, Loss: 0.9691, Train Acc: 0.5467, Val Acc: 0.5661, Val f1: 0.5453, Best f1: 0.5548
2025-05-29 20:12:42,469 - Voter 0, Epoch 114/200, Loss: 0.9636, Train Acc: 0.5596, Val Acc: 0.5616, Val f1: 0.5415, Best f1: 0.5548
2025-05-29 20:13:02,795 - Voter 0, Epoch 115/200, Loss: 0.9635, Train Acc: 0.5516, Val Acc: 0.5705, Val f1: 0.5513, Best f1: 0.5548
2025-05-29 20:13:22,577 - Voter 0, Epoch 116/200, Loss: 0.9661, Train Acc: 0.5592, Val Acc: 0.5696, Val f1: 0.5489, Best f1: 0.5548
2025-05-29 20:13:42,452 - Voter 0, Epoch 117/200, Loss: 0.9560, Train Acc: 0.5585, Val Acc: 0.5616, Val f1: 0.5393, Best f1: 0.5548
2025-05-29 20:14:02,239 - Voter 0, Epoch 118/200, Loss: 0.9634, Train Acc: 0.5549, Val Acc: 0.5634, Val f1: 0.5410, Best f1: 0.5548
2025-05-29 20:14:21,270 - Voter 0, Epoch 119/200, Loss: 0.9539, Train Acc: 0.5569, Val Acc: 0.5679, Val f1: 0.5470, Best f1: 0.5548
2025-05-29 20:14:40,308 - Voter 0, Epoch 120/200, Loss: 0.9571, Train Acc: 0.5522, Val Acc: 0.5696, Val f1: 0.5463, Best f1: 0.5548
2025-05-29 20:14:59,968 - Voter 0, Epoch 121/200, Loss: 0.9609, Train Acc: 0.5609, Val Acc: 0.5652, Val f1: 0.5442, Best f1: 0.5548
2025-05-29 20:15:21,454 - Voter 0, Epoch 122/200, Loss: 0.9572, Train Acc: 0.5549, Val Acc: 0.5714, Val f1: 0.5532, Best f1: 0.5548
2025-05-29 20:15:42,420 - Voter 0, Epoch 123/200, Loss: 0.9577, Train Acc: 0.5569, Val Acc: 0.5696, Val f1: 0.5480, Best f1: 0.5548
